TimeMicros;AckRecieved;CurrentWidow_Bytes;Difference_Micros;MinDelay_Micros;OurDelay_Micros;Their_Difference_Micros;Their_MinDelay_Micros;Their_Delay_Micros;OffTarget_Micros;DelayFactor;WindowFactor;Gain_Bytes;PacketRtt_Millis;RttVar_Millis;Rtt_Millis;AdvertisedWindow_Bytes;MaxWindow_Bytes;BytesSend;SACK
297780;278;2944;3;-152;155;358;233;125;99845;0.99845;0.04189196880869714;125;0;10;7;2942528;35263;399260
300086;280;2944;-2;-152;150;354;233;121;99850;0.9985;0.04174347049315146;125;0;10;7;2942528;35388;402164
302261;282;2944;19;-152;171;378;233;145;99829;0.99829;0.041596021250141293;124;0;10;7;2942528;35512;405068
304501;284;2944;-6;-152;146;395;233;162;99854;0.99854;0.04145077720207254;124;0;10;7;2942528;35636;407972
306796;286;2944;25;-152;177;396;233;163;99823;0.99823;0.041306543944325966;123;0;10;7;2942528;35759;410876
309097;288;2944;4;-152;156;402;233;169;99844;0.99844;0.04116446209345899;123;0;10;7;2942528;35882;413780
311438;290;2944;-5;-152;147;399;233;166;99853;0.99853;0.04102335432807536;122;0;10;7;2942528;36004;416684
313790;292;2944;35;-152;187;372;233;139;99813;0.99813;0.04088434618375736;122;0;10;7;2942528;36126;419588
316099;294;2944;19;-152;171;403;233;170;99829;0.99829;0.040746276919670046;122;0;10;7;2942528;36248;422492
318464;296;2944;32;-152;184;398;233;165;99816;0.99816;0.04060913705583756;121;0;10;7;2942528;36369;425396
320837;298;2944;38;-152;190;390;233;157;99810;0.9981;0.04047403008056312;121;0;10;7;2942528;36490;428300
323334;300;2944;22;-152;174;410;233;177;99826;0.99826;0.04033981912852836;120;0;10;7;2942528;36610;431204
325738;302;2944;22;-152;174;411;233;178;99826;0.99826;0.04020759355367386;120;0;10;7;2942528;36730;434108
328120;304;2944;25;-152;177;409;233;176;99823;0.99823;0.040076231962973045;120;0;10;7;2942528;36850;437012
330496;306;2944;39;-152;191;407;233;174;99809;0.99809;0.03994572591587517;119;0;10;7;2942528;36969;439916
332811;308;2944;5;-152;157;396;233;163;99843;0.99843;0.03981714409370013;119;0;10;7;2942528;37088;442820
335160;310;2944;18;-152;170;395;233;162;99830;0.9983;0.03968938740293356;118;0;10;7;2942528;37206;445724
337475;312;2944;19;-152;171;397;233;164;99829;0.99829;0.03956351126162447;118;0;10;7;2942528;37324;448628
339854;314;2944;16;-152;168;412;233;179;99832;0.99832;0.03943843103633051;118;0;10;7;2942528;37442;451532
342127;316;2944;-31;-152;121;409;233;176;99879;0.99879;0.039314139201965706;117;0;10;7;2942528;37559;454436
344502;318;2944;6;-152;158;394;233;161;99842;0.99842;0.03919167176974893;117;0;10;7;2942528;37676;457340
346835;320;2944;25;-152;177;395;233;162;99823;0.99823;0.039069964964433594;117;0;10;7;2942528;37793;460244
349104;322;2944;8;-152;160;409;233;176;99840;0.9984;0.03894901172174741;116;0;10;7;2942528;37909;463148
351418;324;2944;27;-152;179;400;233;167;99821;0.99821;0.03882982932812788;116;0;10;7;2942528;38025;466052
353709;326;2944;-29;-152;123;406;233;173;99877;0.99877;0.03871137409598948;115;0;10;7;2942528;38140;468956
355969;328;2944;2;-152;154;408;233;175;99846;0.99846;0.03859465128474043;115;0;10;7;2942528;38255;471860
358199;330;2944;-49;-152;103;373;233;140;99897;0.99897;0.0384786302444125;115;0;10;7;2942528;38370;474764
360451;332;2944;19;-152;171;395;233;162;99829;0.99829;0.038363304665102946;114;0;10;7;2942528;38484;477668
362665;334;2944;6;-152;158;391;233;158;99842;0.99842;0.03824966219727679;114;0;10;7;2942528;38598;480572
364879;336;2944;-31;-152;121;408;233;175;99879;0.99879;0.03813669102026012;114;0;10;7;2942528;38712;483476
367350;338;2944;25;-152;177;413;233;180;99823;0.99823;0.03802438520355445;113;0;10;7;2942528;38825;486380
369628;340;2944;9;-152;161;399;233;166;99839;0.99839;0.03791371538956858;113;0;10;7;2942528;38938;489284
371948;342;2944;10;-152;162;397;233;164;99838;0.99838;0.03780368791411988;113;0;10;7;2942528;39051;492188
374207;344;2944;15;-152;167;389;233;156;99833;0.99833;0.037694297201096;112;0;10;7;2942528;39163;495092
376441;346;2944;30;-152;182;396;233;163;99818;0.99818;0.03758649745933662;112;0;10;7;2942528;39275;497996
